"date","value","var"
2014-04-17,288.521191354677,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-18,289.534131654796,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-19,290.50629927245,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-20,291.474880958634,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-21,291.431715231899,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-22,290.942729449342,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-23,289.810881445646,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-24,289.091658255571,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-25,288.753296779153,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-26,288.981121959073,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-27,290.121853854899,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-28,291.117021155892,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-29,291.369782301463,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-04-30,291.653426805657,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-01,292.073485631884,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-02,293.243349899376,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-03,293.597697941157,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-04,294.006352412906,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-05,293.357041673781,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-06,292.551575095815,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-07,293.162956422763,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-08,293.604211235356,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-09,293.609920238139,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-10,293.056246183567,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-11,292.075597644666,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-12,291.57445923883,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-13,292.856118337032,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-14,293.177257802899,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-15,292.403382452518,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-16,292.292424529444,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-17,293.23952677184,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-18,293.34628323272,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-19,293.73228533636,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-20,294.143528182731,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-21,294.57759515851,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-22,294.324005077363,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-23,294.204576525907,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-24,294.365921880395,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-25,294.90949104019,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-26,295.194498024817,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-27,295.507748372422,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-28,296.069617851686,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-29,296.92353989307,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-30,297.196592488752,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-05-31,297.124173111493,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-01,297.392506955667,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-02,296.346525580177,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-03,295.195675923989,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-04,294.571239770214,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-05,295.028691246372,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-06,296.296488383841,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-07,297.338791618558,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-08,297.173470588315,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-09,296.83519383512,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-10,296.824672550453,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-11,297.540510437587,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-12,297.99325440921,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-13,298.18887510997,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-14,298.325757004543,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-15,298.469524438342,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-16,298.019421704094,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-17,298.220416751697,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-18,298.523756547047,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-19,298.259142639934,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-20,298.249982832003,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-21,298.084593558226,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-22,297.842012787113,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-23,297.832379152374,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-24,297.44675432217,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-25,297.405992269779,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-26,297.851788893419,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-27,298.767322461683,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-28,299.210607533274,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-29,299.586477437979,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-06-30,299.922054731377,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-01,299.821679471288,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-02,299.545308263045,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-03,299.306417932966,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-04,299.184407171895,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-05,298.979267323432,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-06,298.835335544987,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-07,299.342183881926,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-08,299.766135755359,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-09,299.962484244321,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-10,300.24469455326,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-11,300.078934785969,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-12,299.779531883163,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-13,299.907409967491,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-14,299.848020134183,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-15,299.857292505065,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-16,300.103797719693,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-17,300.193144460634,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-18,300.190520922859,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-19,299.679952470335,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-20,299.441129056765,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-21,299.201097672754,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-22,298.675930832747,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-23,298.386747722359,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-24,298.902983020365,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-25,299.722511493334,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-26,300.003699759954,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-27,300.039040365086,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-28,300.099729935798,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-29,299.568256916471,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-30,299.471920908276,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-07-31,300.167539786115,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-01,300.141049859831,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-02,299.689019182296,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-03,299.233056122907,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-04,299.610233387964,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-05,299.336122156638,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-06,299.368295410077,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-07,299.297264649072,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-08,299.529781052196,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-09,299.397908517405,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-10,299.03552311949,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-11,299.271265126483,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-12,299.326138875947,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-13,299.084006648766,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-14,298.995537195463,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-15,299.211650016519,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-16,299.353547035195,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-17,299.260435010273,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-18,298.508211592958,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-19,298.364858952257,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-20,297.844504112464,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-21,297.631355689802,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-22,298.067384615586,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-23,297.987277341687,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-24,297.776574433295,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-25,298.174577667266,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-26,297.098370763997,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-27,297.037361812994,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-28,297.270437686537,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-29,297.326437831181,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-30,297.484865679414,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-08-31,297.016184450583,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-01,296.703350042592,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-02,296.447593957246,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-03,296.471051876352,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-04,296.141659425891,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-05,295.407322788579,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-06,295.443077893237,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-07,296.496329763845,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-08,296.975775830824,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-09,296.249001197455,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-10,295.228073146896,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-11,295.38702111503,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-12,295.562236828784,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-13,295.261318903276,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-14,294.189290845274,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-15,293.311494348109,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-16,294.167584347531,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-17,294.564117544705,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-18,293.977584018651,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-19,294.038345560068,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-20,293.836882346832,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-21,293.01596156019,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-22,292.683637869075,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-23,292.255940464281,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-24,292.059856360494,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-25,291.598021399715,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-26,290.945779991212,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-27,291.025891710343,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-28,291.203423828284,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-29,291.255682507931,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-09-30,290.998472139484,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-01,290.762356850045,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-02,290.658418100857,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-03,290.426128717967,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-04,290.019034308383,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-05,289.779297912419,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-06,289.674619308834,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-07,288.930180702544,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-08,288.364120256277,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-09,288.810473543551,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-10,289.618080481826,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-11,289.621335101693,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-12,289.519904461037,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-13,290.591035629535,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-14,289.840281288958,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-15,288.600211036442,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-16,288.08071394788,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-17,288.182586870265,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-18,288.045548656663,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-19,288.04270720533,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-20,287.992367878028,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-21,287.7884798751,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-22,286.923428099753,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-23,287.113742534549,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-24,286.279898318246,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-25,284.927171346015,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-26,285.34677551091,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-27,286.933803177748,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-28,287.534158978789,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-29,287.441899147071,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-30,286.04729577363,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-10-31,286.627449642128,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-01,286.910414490004,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-02,285.070526575306,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-03,283.925066507889,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-04,284.182580395817,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-05,284.953676849454,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-06,284.419521929097,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-07,284.039902262026,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-08,283.412523162415,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-09,282.235589766231,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-10,281.705835361623,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-11,281.858301915865,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-12,282.096211454424,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-13,282.721069792164,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-14,281.596451038736,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-15,281.402094511541,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-16,282.623454285164,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-17,281.434171120362,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-18,280.278909538797,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-19,280.187674976705,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-20,279.617625749084,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-21,278.869545380125,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-22,277.386070988866,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-23,276.240627488417,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-24,275.946528730123,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-25,275.624895583665,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-26,275.513307698237,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-27,276.218604873394,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-28,276.638674816668,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-29,276.743300535681,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-11-30,276.510390686888,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-01,276.74340780839,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-02,276.361980686429,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-03,275.58581523232,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-04,274.935817558083,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-05,274.515246039519,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-06,272.687053415858,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-07,272.038920933944,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-08,273.689095669642,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-09,274.127808807343,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-10,273.990272149553,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-11,275.180673115618,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-12,276.378144888495,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-13,276.334593380695,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-14,275.799606268693,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-15,274.642841489616,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-16,274.988214322581,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-17,275.010979132641,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-18,275.41443403986,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-19,274.128602377439,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-20,272.296599386697,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-21,271.042680019196,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-22,272.246104276928,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-23,272.740685991517,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-24,273.700396919932,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-25,274.537920766687,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-26,274.929929715548,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-27,273.908999971,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-28,272.741910335527,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-29,272.766486193756,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-30,273.344308706735,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2014-12-31,273.056746756151,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2014"
2050-01-01,276.771114524169,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-02,276.450454317179,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-03,275.434650796785,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-04,275.17600329935,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-05,275.394555538104,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-06,275.863095287166,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-07,276.506725072504,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-08,277.641161708689,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-09,277.147035982456,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-10,275.688897097107,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-11,275.657818308952,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-12,275.885419806033,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-13,275.929981645021,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-14,275.126561411007,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
2050-01-15,273.802101641566,"tasmax_day_BCSD_rcp45_r1i1p1_NorESM1-M_2050"
